# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
274334,1,0,0,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
274334,5,2,10,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
274336,1,2,10,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
274344,1,0,0,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
274344,6,3,7,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/7
274344,35,4,5,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/5
274344,398,5,3,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/3
274335,1,2,10,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
274339,1,3,7,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/7
274345,1,5,3,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/3
274337,1,2,10,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
274338,1,2,10,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
274338,38,3,7,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/7
274382,1,2,10,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
274889,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
274917,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
274909,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
274904,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
274895,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
274888,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
274913,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
274905,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
274894,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
274999,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
274999,218,3,7,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/7
274998,1,1,12,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/12
274998,61,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275000,1,3,7,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/7
275001,1,3,7,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/7
275001,1086,4,5,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/5
275021,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275030,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275035,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275034,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275062,1,0,15,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/15
275059,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275059,67,1,12,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/12
275059,89,0,15,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/15
275068,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275068,826,3,7,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/7
275064,1,1,12,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/12
275074,1,3,7,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/7
275067,1,1,12,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/12
275067,288,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275073,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275073,8,3,7,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/7
275063,1,0,15,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/15
275063,10,1,12,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/12
275066,1,1,12,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/12
275134,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275865,1,0,15,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/15
275865,42,1,12,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/12
273394,None,None,1,HLT_BTagMu_DiJet110_Mu5_v2,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4 L1_Mu3_JetC60
273502,1,0,0,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
273502,15,5,3,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/3
273503,1,5,3,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/3
273504,1,0,0,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
273523,1,4,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
273514,1,0,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
273514,21,4,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
273526,1,0,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
273526,8,4,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
273537,1,4,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
274102,1,0,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
274104,1,0,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
274104,36,2,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
274103,1,0,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
274106,1,2,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
274107,1,0,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
274108,1,0,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
274105,1,2,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
275124,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275124,85,1,12,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/12
275124,309,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275125,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275125,757,3,7,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/7
275337,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275319,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275319,142,1,12,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/12
275319,280,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275326,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275338,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275338,256,3,7,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/7
275370,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275370,65,1,12,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/12
275371,1,1,12,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/12
275371,36,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275752,1,0,15,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/15
275767,1,1,12,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/12
275757,1,0,15,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/15
275763,1,0,15,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/15
275774,1,1,12,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/12
275774,232,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275765,1,1,12,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/12
275773,1,1,12,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/12
275772,1,1,12,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/12
275777,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275768,1,1,12,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/12
275776,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275778,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275782,1,0,15,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/15
275782,4,3,7,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/7
275759,1,0,15,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/15
275761,1,0,15,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/15
275769,1,1,12,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/12
273424,1,0,0,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
273424,6,6,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
273425,1,0,0,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
273425,8,5,3,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/3
273425,54,6,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
273425,61,5,3,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/3
273426,1,5,3,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/3
273589,1,0,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
273592,1,0,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
273590,1,0,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
274748,1,0,0,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
274799,1,0,0,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
274733,1,0,0,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
274656,None,None,1,HLT_BTagMu_DiJet110_Mu5_v2,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4 L1_Mu3_JetC60
274806,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
274806,11,13,3,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/3
274806,14,10,1,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
275310,1,3,7,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/7
275310,1932,4,5,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/5
275308,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275309,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275309,380,3,7,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/7
273286,1,0,0,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60/0 L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
273295,1,6,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60/1 L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
273301,1,5,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1 L1_Mu3_JetC60/15
273302,1,5,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1 L1_Mu3_JetC60/15
273290,1,0,0,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60/0 L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
273290,4,5,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1 L1_Mu3_JetC60/15
273290,13,6,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60/1 L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
273291,1,6,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60/1 L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
273292,1,6,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60/1 L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
273296,1,6,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60/1 L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
273296,14,5,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1 L1_Mu3_JetC60/15
273287,1,0,0,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60/0 L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
273287,44,5,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1 L1_Mu3_JetC60/15
273294,None,None,1,HLT_BTagMu_DiJet110_Mu5_v2,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4 L1_Mu3_JetC60
273299,1,5,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1 L1_Mu3_JetC60/15
273443,1,12,0,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
273443,25,4,5,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/5
273440,1,0,0,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
273440,5,12,0,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
273447,1,4,5,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/5
273446,1,4,5,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/5
273450,1,5,3,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/3
273433,1,0,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
273442,1,0,0,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
273442,5,12,0,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
273445,1,4,5,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/5
273432,None,None,1,HLT_BTagMu_DiJet110_Mu5_v2,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4 L1_Mu3_JetC60
273449,1,0,0,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
273449,7,5,3,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/3
273429,1,0,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
273444,None,None,1,HLT_BTagMu_DiJet110_Mu5_v2,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4 L1_Mu3_JetC60
273448,1,4,5,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/5
273448,379,5,3,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/3
273492,1,0,0,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
273492,30,2,10,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
273492,41,11,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
273492,55,5,3,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/3
273493,1,0,0,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
273493,4,5,3,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/3
273494,1,5,3,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/3
274083,1,11,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
274081,1,11,1,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
274303,1,2,10,HLT_BTagMu_DiJet110_Mu5_v2/1,OR,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
274877,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
274877,5,14,0,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/0
274877,69,11,1,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/1
274945,1,5,3,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/3
274943,1,5,3,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/3
274982,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
274985,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
274983,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
274990,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
274990,4,1,12,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/12
274990,15,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275045,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
275046,1,2,10,HLT_BTagMu_DiJet110_Mu5_v3/1,ONE,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4/10
