# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
297290,1,9,0,HLT_BTagMu_AK4Jet300_Mu5_v5/0,ONE,L1_SingleJet200/1
297296,1,5,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297296,208,6,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297284,1,9,0,HLT_BTagMu_AK4Jet300_Mu5_v5/0,ONE,L1_SingleJet200/1
297281,1,0,0,HLT_BTagMu_AK4Jet300_Mu5_v5/0,ONE,L1_SingleJet200/0
297281,35,4,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297281,43,3,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297281,59,9,0,HLT_BTagMu_AK4Jet300_Mu5_v5/0,ONE,L1_SingleJet200/1
297282,1,9,0,HLT_BTagMu_AK4Jet300_Mu5_v5/0,ONE,L1_SingleJet200/1
297283,1,9,0,HLT_BTagMu_AK4Jet300_Mu5_v5/0,ONE,L1_SingleJet200/1
297291,1,9,0,HLT_BTagMu_AK4Jet300_Mu5_v5/0,ONE,L1_SingleJet200/1
297293,1,5,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297285,1,9,0,HLT_BTagMu_AK4Jet300_Mu5_v5/0,ONE,L1_SingleJet200/1
297287,1,9,0,HLT_BTagMu_AK4Jet300_Mu5_v5/0,ONE,L1_SingleJet200/1
297316,1,6,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
299370,1,7,1,HLT_BTagMu_AK4Jet300_Mu5_v7/1,ONE,L1_SingleJet200/1
299370,8,0,0,HLT_BTagMu_AK4Jet300_Mu5_v7/0,ONE,L1_SingleJet200/1
299370,47,7,1,HLT_BTagMu_AK4Jet300_Mu5_v7/1,ONE,L1_SingleJet200/1
299370,56,9,1,HLT_BTagMu_AK4Jet300_Mu5_v7/1,ONE,L1_SingleJet200/1
299370,163,10,1,HLT_BTagMu_AK4Jet300_Mu5_v7/1,ONE,L1_SingleJet200/1
299369,1,7,1,HLT_BTagMu_AK4Jet300_Mu5_v7/1,ONE,L1_SingleJet200/1
299368,1,0,0,HLT_BTagMu_AK4Jet300_Mu5_v7/0,ONE,L1_SingleJet200/1
299368,35,7,1,HLT_BTagMu_AK4Jet300_Mu5_v7/1,ONE,L1_SingleJet200/1
300394,1,6,1,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1
300395,1,6,1,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1
300396,1,6,1,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1
300397,1,6,1,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1
300391,1,6,1,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1
300389,1,6,1,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1
300400,1,6,1,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1
300400,93,8,1,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1
300400,405,10,1,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1
300401,1,0,0,HLT_BTagMu_AK4Jet300_Mu5_v8/0,ONE,L1_SingleJet200/1
300401,19,10,1,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1
300401,396,11,1,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1
300392,1,6,1,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1
300393,1,6,1,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1
300390,1,0,0,HLT_BTagMu_AK4Jet300_Mu5_v8/0,ONE,L1_SingleJet200/1
300390,2,6,1,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1
300398,1,6,1,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1
300399,1,6,1,HLT_BTagMu_AK4Jet300_Mu5_v8/1,ONE,L1_SingleJet200/1
301161,1,0,0,HLT_BTagMu_AK4Jet300_Mu5_v9/0,ONE,L1_SingleJet200/1
301161,36,7,1,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1
301161,410,8,1,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1
301165,1,8,1,HLT_BTagMu_AK4Jet300_Mu5_v9/1,ONE,L1_SingleJet200/1
302503,1,0,0,HLT_BTagMu_AK4Jet300_Mu5_v10/0,ONE,L1_SingleJet200/1
302503,8,9,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305040,1,0,0,HLT_BTagMu_AK4Jet300_Mu5_v10/0,ONE,L1_SingleJet200/1
305040,44,1,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305040,76,2,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305040,89,1,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305036,1,0,0,HLT_BTagMu_AK4Jet300_Mu5_v10/0,ONE,L1_SingleJet200/1
305024,1,0,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305046,1,8,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305046,5,7,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305046,267,8,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305034,1,0,0,HLT_BTagMu_AK4Jet300_Mu5_v10/0,ONE,L1_SingleJet200/1
305043,1,1,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305033,1,0,0,HLT_BTagMu_AK4Jet300_Mu5_v10/0,ONE,L1_SingleJet200/1
305027,1,0,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305044,1,0,0,HLT_BTagMu_AK4Jet300_Mu5_v10/0,ONE,L1_SingleJet200/1
305044,3,1,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305044,56,2,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305045,1,2,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305045,2,3,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305045,67,4,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305045,143,5,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305045,286,6,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305045,376,7,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305045,789,8,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305035,1,0,0,HLT_BTagMu_AK4Jet300_Mu5_v10/0,ONE,L1_SingleJet200/1
305179,1,10,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305182,1,10,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305183,1,10,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305184,1,10,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305186,1,10,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305186,100,11,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305186,232,12,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305186,373,13,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305186,407,14,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
305141,1,0,1,HLT_BTagMu_AK4Jet300_Mu5_v10/1,ONE,L1_SingleJet200/1
297428,1,4,1,HLT_BTagMu_AK4Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1
297433,1,5,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297427,1,4,1,HLT_BTagMu_AK4Jet300_Mu5_v5/1,ONE,L1_SingleJet200/1
297429,1,4,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297429,49,5,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297432,1,5,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297431,1,5,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297430,1,5,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297425,1,3,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297434,1,5,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297434,134,6,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
297435,1,6,2,HLT_BTagMu_AK4Jet300_Mu5_v5/2,ONE,L1_SingleJet200/1
